cell_name,full_trace,passive_parameter,RA,relative_relation,relative,shrinkage_resize,double_spine_area,from_picture,before_shrink,syn_num,PSD,distance,lambda,g_NMDA_spine,W_AMPA,W_NMDA,tau1_AMPA,tau2_AMPA,tau1_NMDA,tau2_NMDA,E_PAS,RM,CM,soma_Rin,Rneck,neck_base_Rin,neck_base_Rtrans,neck_base_V_high,spine_head_Rin,spine_head_Rtrans,spine_head_V_high,V_soma_NMDA,V_soma_AMPA,V_syn_NMDA,V_syn_AMPA
2016_04_16_A,True,RA_min_error,64.0,1.0,True,"[1.0, 1.0]",False,False,after,0,0.154,184.10093784905558,0.11272837308102042,0.0,2.0,0,0.10151248009896661,1.000000675107647,4.314535389443675,46.133106073622905,-72.55629,16962.0,0.9262712324288594,73.79574857907762,6.423004960948352,94.58862569278476,53.27828827890656,3.6365680503719773,102.42296390600697,53.278043041357606,4.435618931237542,0.051819374762416714,1.499304024263438,0.10600212098970019,-59.11113002033805
2016_04_16_A,True,RA_min_error,64.0,0.7272727272727273,True,"[1.0, 1.0]",False,False,after,1,0.112,163.8446550144456,0.3075040259591702,0.0,2.0,0,0.10151248009896661,1.000000675107647,4.314535389443675,46.133106073622905,-72.55629,16962.0,0.9262712324288594,73.79574857907762,160.63889723949094,87.1924169070199,53.64382844422601,1.8636358139006148,249.40397159717241,53.638685106942404,18.674872858122576,0.037966253641101844,0.8549152040366153,0.21501918625176586,-38.42705048842672
2016_04_16_A,True,RA_best_fit,131.0,1.0,True,"[1.0, 1.0]",False,False,after,0,0.154,184.10093784905558,0.18277438891765782,0.0,2.0,0,0.3381071412048654,1.0,14.999268898922988,89.997935847061,-72.55629,13207.000000000002,1.1896276705124793,73.4648832065199,13.147088279441157,118.77229163553918,38.49780549259736,5.953121161822708,134.8070039700211,38.49733965589728,7.5897417220875525,0.010945456652933672,1.7269992325783932,0.040169679496727895,-42.81294913221153
2016_04_16_A,True,RA_best_fit,131.0,0.7272727272727273,True,"[1.0, 1.0]",False,False,after,1,0.112,163.8446550144456,0.49857776616728033,0.0,2.0,0,0.3381071412048654,1.0,14.999268898922988,89.997935847061,-72.55629,13207.000000000002,1.1896276705124793,73.4648832065199,328.8077427870831,98.49633404321226,37.927148976611775,2.3461466276024083,430.4611412976359,37.9175907535949,30.04329280577818,0.007813194309463256,0.6462140139952339,0.09615053034578125,-18.23561710142887
2016_04_16_A,True,RA=70,70.0,1.0,True,"[1.0, 1.0]",False,False,after,0,0.154,184.10093784905558,0.11934897192427134,0.0,2.0,0,0.10007830245881524,1.0,6.610297424236889,52.203027392389636,-72.55629,16551.0,0.9492727112838084,73.76573268125897,7.02516167603726,96.66965142552225,51.67412013119712,3.7783994030552606,105.23840949002043,51.67385351873586,4.642831328381945,0.04440328239640223,1.5267846673529988,0.09552807459778023,-57.62508982354777
2016_04_16_A,True,RA=70,70.0,0.7272727272727273,True,"[1.0, 1.0]",False,False,after,1,0.112,163.8446550144456,0.32556390514412986,0.0,2.0,0,0.10007830245881524,1.0,6.610297424236889,52.203027392389636,-72.55629,16551.0,0.9492727112838084,73.76573268125897,175.69879385569325,88.30335666546821,51.98997723390704,1.864935541586604,265.71970530690527,51.98438981652192,19.886387697924775,0.03246925033316472,0.8350494591460631,0.19392358995482084,-35.470360980777585
2016_04_16_A,True,RA=100,100.0,1.0,True,"[1.0, 1.0]",False,False,after,0,0.154,184.10093784905558,0.1512304984554647,0.0,2.0,0,0.10007766978156757,1.0000010945416755,14.999942795883694,89.99999999549787,-72.55629,14726.0,1.0669165180265052,73.61431830361012,10.035945251481799,107.37412471592994,44.51659012562486,4.371489620989138,119.61481976537853,44.51622134395874,5.549693989702732,0.023818591643873788,1.6476479667570771,0.06625775928728217,-49.47352535030382
2016_04_16_A,True,RA=100,100.0,0.7272727272727273,True,"[1.0, 1.0]",False,False,after,1,0.112,163.8446550144456,0.41253134283632403,0.0,2.0,0,0.10007766978156757,1.0000010945416755,14.999942795883694,89.99999999549787,-72.55629,14726.0,1.0669165180265052,73.61431830361012,250.99827693670463,93.55654079115303,44.45523850299585,1.8779089487082103,346.988486557582,44.44756789489996,25.236576926322734,0.017289074744255117,0.7264645062518156,0.14522100244396086,-22.952826407769056
2016_04_16_A,True,RA=150,150.0,1.0,True,"[1.0, 1.0]",False,False,after,0,0.154,184.10093784905558,0.20159250337963647,0.0,2.0,0,0.39998815648370917,1.196350836650852,14.999602941004449,89.99999999929776,-72.55629,12431.0,1.2638896826046429,73.3735058613012,15.0539178772227,125.80462362245639,35.39336006711662,6.641031230519019,144.164526088052,35.39283906860231,8.49004463227756,0.0004651298968099127,1.7527636324107476,0.001997797600267859,-40.48819670108024
2016_04_16_A,True,RA=150,150.0,0.7272727272727273,True,"[1.0, 1.0]",False,False,after,1,0.112,163.8446550144456,0.549910414726485,0.0,2.0,0,0.39998815648370917,1.196350836650852,14.999602941004449,89.99999999929776,-72.55629,12431.0,1.2638896826046429,73.3735058613012,376.4974154050569,101.30124914261484,34.50241690877093,2.5228648830659353,481.3897379104287,34.49183965986851,32.452594456276614,0.0003272303167705104,0.621088640779746,0.004965651539762916,-16.445103163293485
