cell_name,full_trace,passive_parameter,RA,relative_relation,relative,shrinkage_resize,double_spine_area,from_picture,before_shrink,syn_num,PSD,distance,lambda,g_NMDA_spine,W_AMPA,W_NMDA,tau1_AMPA,tau2_AMPA,tau1_NMDA,tau2_NMDA,E_PAS,RM,CM,soma_Rin,Rneck,neck_base_Rin,neck_base_Rtrans,neck_base_V_high,spine_head_Rin,spine_head_Rtrans,spine_head_V_high,V_soma_NMDA,V_soma_AMPA,V_syn_NMDA,V_syn_AMPA,total_L,syn_distance_real
2016_04_16_A,True,RA_min_error,58.0,1.0,True,"[1.1, 1.0]",False,False,after,0,0.154,202.51103163396115,0.11244612236534222,0.02069892933504699,3.980448125456393,0.269649566264693,0.10431087199847909,1.000047018100853,3.654355552825009,46.93946528969762,-72.55629,18674.0,0.8413522889824523,73.9469913922053,5.820848245859444,94.62699890326684,53.45427745219948,10.945408993233045,101.73167807606454,53.45536337901958,13.152382199158119,0.05260968860933701,1.48292040343307,0.10652227772111189,-59.54858010340408,,
2016_04_16_A,True,RA_min_error,58.0,0.7272727272727273,True,"[1.1, 1.0]",False,False,after,1,0.112,177.54813758810232,0.30633910389896124,0.01609647904899254,2.894871363968286,0.19610877546523128,0.10431087199847909,1.000047018100853,3.654355552825009,46.93946528969762,-72.55629,18674.0,0.8413522889824523,73.9469913922053,145.5790006232887,86.51298087102003,53.861208876812114,4.086562249999091,233.6371725342867,53.876517588256064,32.084701121609044,0.03857868121409069,0.8706959270680699,0.2041790078876602,-40.551658732552205,,
2016_04_16_A,True,RA_min_error,64.0,1.0,True,"[1.0, 1.0]",False,False,after,0,0.154,184.10093784905558,0.11272837308102039,0.019965810154850026,4.0831514702419645,0.26196369545646714,0.10151248009896661,1.000000675107647,4.314535389443675,46.133106073622905,-72.55629,16962.0,0.9262712324288594,73.8118646072905,6.423004960948352,94.62452988108993,53.30151014417151,11.102459486577537,102.46391129871256,53.3026288145582,13.581282280665867,0.051819374762416714,1.499304024263438,0.10600212098970019,-59.11113002033805,5081.929052230557,320.0229629257551
2016_04_16_A,True,RA_min_error,64.0,0.7272727272727273,True,"[1.0, 1.0]",False,False,after,1,0.112,163.8446550144456,0.3075040259591702,0.015192288601537983,2.9695647056305203,0.19051905124106705,0.10151248009896661,1.000000675107647,4.314535389443675,46.133106073622905,-72.55629,16962.0,0.9262712324288594,73.8118646072905,160.63889723949094,87.21965815427698,53.66416934587282,4.10795296500423,249.5610225697607,53.67971431788203,34.20401175455996,0.037966253641101844,0.8549152040366153,0.21501918625176586,-38.42705048842672,5081.929052230557,320.0229629257551
2016_04_16_A,True,RA_best_fit,120.0,1.0,True,"[1.1, 1.0]",False,False,after,0,0.154,202.51103163396115,0.1836836509957256,0.005057799470154158,6.703601108033241,0.07118923189078896,0.32218916338659725,1.0000102799407562,14.999771907303927,89.99999882189782,-72.55629,14479.0,1.0851172487366747,73.6374340112733,12.04313430177816,119.26290211046344,38.44008124843465,23.47846691057517,133.9710090341791,38.44266391028862,29.363075690965033,0.01240358568165334,1.7094723753597378,0.04529943229938738,-43.252831002364125,,
2016_04_16_A,True,RA_best_fit,120.0,0.7272727272727273,True,"[1.1, 1.0]",False,False,after,1,0.112,177.54813758810232,0.5004128542921041,0.005021589866963195,4.875346260387812,0.051773986829664706,0.32218916338659725,1.0000102799407562,14.999771907303927,89.99999882189782,-72.55629,14479.0,1.0851172487366747,73.6374340112733,301.19793232404555,97.31181730552844,37.91840639768478,5.48988538545062,401.999124099599,37.954624811542274,53.148469756612876,0.008870591311890053,0.6662500404118532,0.10171011474064073,-19.44129256095063,,
2016_04_16_A,True,RA_best_fit,131.0,1.0,True,"[1.0, 1.0]",False,False,after,0,0.154,184.10093784905558,0.1827743889176579,0.004451692322505037,6.702882851079251,0.06268038867300768,0.3381071412048654,1.0,14.999268898922988,89.997935847061,-72.55629,13207.000000000002,1.1896276705124793,73.47660740610226,13.147088279441157,118.84258946712433,38.523883976802786,23.405699722306153,134.89614876441357,38.52627963379275,29.79767564340255,0.010945456652933672,1.7269992325783932,0.040169679496727895,-42.81294913221153,,
2016_04_16_A,True,RA_best_fit,131.0,0.7272727272727273,True,"[1.0, 1.0]",False,False,after,1,0.112,163.8446550144456,0.4985777661672802,0.00475281474376589,4.8748238916940005,0.045585737216732855,0.3381071412048654,1.0,14.999268898922988,89.997935847061,-72.55629,13207.000000000002,1.1896276705124793,73.47660740610226,328.8077427870831,98.53582282407297,37.94656583573126,5.428743077434447,431.09345458215097,37.9795104909601,54.3505963296291,0.007813194309463256,0.6462140139952339,0.09615053034578125,-18.23561710142887,,
2016_04_16_A,True,RA=70,70.0,1.0,True,"[1.0, 1.0]",False,False,after,0,0.154,184.10093784905558,0.11934897192427134,0.016108937156141437,4.410926642650185,0.21613007444357266,0.10007830245881524,1.0,6.610297424236889,52.203027392389636,-72.55629,16551.0,0.9492727112838084,73.78573317476162,7.02516167603726,96.71823287216424,51.704045085608804,12.217610002517773,105.2944527799106,51.70568830149527,15.048545405936565,0.04440328239640223,1.5267846673529988,0.09552807459778023,-57.62508982354777,,
2016_04_16_A,True,RA=70,70.0,0.7272727272727273,True,"[1.0, 1.0]",False,False,after,1,0.112,163.8446550144456,0.32556390514412986,0.01181620011688325,3.2079466492001347,0.15718550868623468,0.10007830245881524,1.0,6.610297424236889,52.203027392389636,-72.55629,16551.0,0.9492727112838084,73.78573317476162,175.69879385569325,88.33920379772029,52.01583186687583,4.252575566886549,265.95270514098115,52.03919857108261,37.143478033583605,0.03246925033316472,0.8350494591460631,0.19392358995482084,-35.470360980777585,,
