cell_name,full_trace,passive_parameter,RA,relative_relation,relative,shrinkage_resize,double_spine_area,from_picture,before_shrink,syn_num,PSD,distance,lambda,g_NMDA_spine,W_AMPA,W_NMDA,tau1_AMPA,tau2_AMPA,tau1_NMDA,tau2_NMDA,E_PAS,RM,CM,soma_Rin,Rneck,neck_base_Rin,neck_base_Rtrans,neck_base_V_high,spine_head_Rin,spine_head_Rtrans,spine_head_V_high,V_soma_NMDA,V_soma_AMPA,V_syn_NMDA,V_syn_AMPA,total_L,syn_distance_real
2017_07_06_C_4-3,True,RA_min_error,71.0,1.0,False,"[1.1, 1.0]",False,True,before,0,0.081,22.859045374226596,0.3693191165522447,0.006020403137585466,0.5911237064475915,0.2383167423583058,0.39999999996236163,2.9964733280357327,14.999368400629148,25.000000006558544,-80.44898,17054.0,0.8588239174780279,81.56522418379612,70.19885174943161,111.86757994042742,78.40543060040007,1.7217928223191308,183.82650960407102,78.40377286560754,4.798317434105925,0.030397249924121184,0.7287433894302069,0.07724960874257647,-75.65926399051287,,
2017_07_06_C_4-3,True,RA_min_error,78.0,1.0,False,"[1.0, 1.0]",False,True,before,0,0.081,20.780950340205994,0.3696101912862223,0.006489940421055397,0.6038569669887961,0.25680292434960783,0.4,2.9021077500669463,14.762061714054827,25.001807157141673,-80.44898,15493.0,0.9453548756645122,81.33169845375865,77.11986530219247,111.60996390255347,78.18311299403003,1.7384982867999952,190.662285437715,78.18101951027009,5.187775666072369,0.032609682346389945,0.7284877329834245,0.08663752454917528,-75.27132324041304,,
2017_07_06_C_4-3,True,RA_min_error,59.0,1.0,False,"[1.1, 1.0]",False,True,after,0,0.081,78.1954273974694,0.1756988285139225,0.0060175491443241035,0.5890331365878602,0.23749551108489944,0.39997860183614764,2.9758959738724275,14.99999999999999,25.00000000000016,-80.44898,18500.0,0.7916963831713669,80.78452608109417,58.33425708755584,226.1512372554798,78.88088521834393,6.417668256588101,285.94560710518095,78.87971163934911,8.880434335904653,0.03061067386008176,0.7079096248926078,0.12550379598482664,-71.58833057919674,,
2017_07_06_C_4-3,True,RA_min_error,66.0,1.0,False,"[1.0, 1.0]",False,True,after,0,0.081,71.08675217951762,0.17780096813667862,0.006327778216679737,0.5900824040195436,0.24954254859266334,0.4,2.978065175705475,14.965399954966694,25.0,-80.44898,16768.0,0.873472273894936,80.74250013156082,65.25527064031671,228.52647798250285,78.80251112406354,6.494374952773015,295.4134676225548,78.8009762881326,9.239233865851972,0.032153329246909834,0.707631236670494,0.1367107269581993,-71.23176018214383,3383.6156657340007,53.525352203835126
2017_07_06_C_4-3,True,RA_best_fit,59.0,1.0,False,"[1.1, 1.0]",False,True,after,0,0.081,78.1954273974694,0.1756988285139225,0.0060175491443241035,0.5890331365878602,0.23749551108489944,0.39997860183614764,2.9758959738724275,14.99999999999999,25.00000000000016,-80.44898,18500.0,0.7916963831713669,80.78452608109417,58.33425708755584,226.1512372554798,78.88088521834393,6.417668256588101,285.94560710518095,78.87971163934911,8.880434335904653,0.03061067386008176,0.7079096248926078,0.12550379598482664,-71.58833057919674,,
2017_07_06_C_4-3,True,RA_best_fit,66.0,1.0,False,"[1.0, 1.0]",False,True,after,0,0.081,71.08675217951762,0.17780096813667862,0.006327778216679737,0.5900824040195436,0.24954254859266334,0.4,2.978065175705475,14.965399954966694,25.0,-80.44898,16768.0,0.873472273894936,80.74250013156082,65.25527064031671,228.52647798250285,78.80251112406354,6.494374952773015,295.4134676225548,78.8009762881326,9.239233865851972,0.032153329246909834,0.707631236670494,0.1367107269581993,-71.23176018214383,,
2017_07_06_C_4-3,True,RA=70,70.0,1.0,False,"[1.0, 1.0]",False,True,after,0,0.081,71.08675217951762,0.18375733653568593,0.006514299737018305,0.585993381795986,0.2567015640472013,0.4,2.9998330628080625,14.957188011234242,25.0,-80.44898,16650.0,0.8796626479681854,80.88603094548277,69.21013552760861,237.4629577150869,78.81509797705814,6.762983149026908,308.4034378649213,78.8134937949742,9.632599806442371,0.0331294172307679,0.7074109979875658,0.14749582664009608,-70.84047548020602,,
2017_07_06_C_4-3,True,RA=100,100.0,1.0,False,"[1.0, 1.0]",False,True,after,0,0.081,71.08675217951762,0.22555527163291975,0.009872777172798643,0.5695260829754417,0.37965083370929703,0.4,2.9999999999999973,9.90740126348269,25.00000000000008,-80.44898,15787.0,0.9277496097213078,81.82510517118044,98.87162218229804,303.6779649020377,78.72411076370138,8.62926458729072,405.01137013347454,78.72119536507776,12.395342321661602,0.04730444876864226,0.7022788863251179,0.2934606003635736,-68.12534467588944,,
2017_07_06_C_4-3,True,RA=120,120.0,1.0,False,"[1.1, 1.0]",False,True,after,0,0.081,78.1954273974694,0.26589721122990845,0.02407852906884571,0.5347279843484455,0.6331977050819936,0.3999644220042953,2.998332325036107,3.003084164027796,25.776014525648606,-80.44898,16429.0,0.8914957142047774,82.74494076863103,118.64594661875763,372.86392855532006,78.45934534400938,10.10607366961689,494.45936392326416,78.45606400549057,14.212664900744514,0.07057376632548085,0.6789037329644998,0.6804264723317459,-66.57673320116425,,
2017_07_06_C_4-3,True,RA=120,120.0,1.0,False,"[1.0, 1.0]",False,True,after,0,0.081,71.08675217951762,0.25149504022622965,0.010540863022474641,0.5624647768432104,0.4049300663792939,0.3999999999999375,2.999999960480489,10.923219425783138,25.000009869844668,-80.44898,15237.999999999998,0.9611748975370972,82.3604096995297,118.64594661875763,347.0496659670292,78.52969988956437,9.678727138112805,468.6478597302761,78.52646600712494,13.97353489454406,0.051412428771442364,0.7017918737848845,0.3681794910537519,-66.56244307578706,,
2017_07_06_C_4-3,True,RA=150,150.0,1.0,False,"[1.0, 1.0]",False,True,after,0,0.081,71.08675217951762,0.2887450130828653,0.014936377146446765,0.5478633349506806,0.5263223188098489,0.39999956899650835,2.9998240892353127,7.829098074556901,25.000063667501333,-80.44898,14449.999999999998,1.013590525167494,83.0510286456945,148.30743327344706,410.86596472834776,78.05904126320006,10.950346007683109,562.8483984910566,78.05441476158025,15.938961785890498,0.0653129037670368,0.6943968724541492,0.5933456614102113,-64.69704774549672,,
2017_07_06_C_4-3,True,RA=200,200.0,1.0,False,"[1.0, 1.0]",False,True,after,0,0.081,71.08675217951762,0.3485401270301117,0.03202033698402796,0.5227045547701344,0.7423892462206271,0.399943748131299,2.992251453045081,4.36068774060075,25.001912595117602,-80.44898,13223.0,1.1076444898033946,83.97396467296478,197.74324436459608,513.6991794880067,76.87755803488265,12.576640005253864,716.3071506627275,76.8704785985427,18.52898417370809,0.08999132137674337,0.6722347622813629,1.2487764021550731,-62.48272969332342,,
