cell_name,full_trace,passive_parameter,RA,relative_relation,relative,shrinkage_resize,double_spine_area,from_picture,before_shrink,syn_num,PSD,distance,lambda,g_NMDA_spine,W_AMPA,W_NMDA,tau1_AMPA,tau2_AMPA,tau1_NMDA,tau2_NMDA,E_PAS,RM,CM,soma_Rin,Rneck,neck_base_Rin,neck_base_Rtrans,neck_base_V_high,spine_head_Rin,spine_head_Rtrans,spine_head_V_high,V_soma_NMDA,V_soma_AMPA,V_syn_NMDA,V_syn_AMPA
2017_04_03_B,True,RA_min_error,134.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.109,149.91242756013435,0.18454692001420522,0.0,2.0,0,0.10011577772518096,1.0000309207220093,14.992211263973081,99.99999482268079,-77.873726,5333.0,2.7290710058870435,64.37334543686462,108.04509346913144,238.727492408769,39.380062751043965,8.178272314085362,349.5490615402081,39.37022506341042,19.004927853361522,0.0004098370340557267,1.111842435164803,0.0038659978954314056,-18.90396565921575
2017_04_03_B,True,RA_min_error_4,134.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.109,149.91242756013435,0.18454692001420522,0.0,2.0,0,0.10001336026244095,1.0000328610287237,14.996195342760334,89.96555268372866,-77.873726,5333.0,2.7290710058870435,64.37334543686462,108.04509346913144,238.727492408769,39.380062751043965,8.177079067280403,349.5490615402081,39.37022506341042,19.003143505715272,0.00040582866070337786,0.8886317730386963,0.0038495882478741805,-26.746957912745884
2017_04_03_B,True,RA_min_error_3,134.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.109,149.91242756013435,0.18454692001420522,0.0,2.0,0,0.10009212604837056,1.0000000004540506,14.999974164686918,90.0,-77.873726,5333.0,2.7290710058870435,64.37334543686462,108.04509346913144,238.727492408769,39.380062751043965,8.177929388430485,349.5490615402081,39.37022506341042,19.004471964147875,0.00040620804122681875,0.9355260342122307,0.0038525793702746114,-24.935471144235276
2017_04_03_B,True,RA_min_error_5,134.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.109,149.91242756013435,0.18454692001420522,0.0,2.0,0,0.10009212604837056,1.0000000004540506,14.999974164686918,90.0,-77.873726,5333.0,2.7290710058870435,64.37334543686462,108.04509346913144,238.727492408769,39.380062751043965,8.177929388430485,349.5490615402081,39.37022506341042,19.004471964147875,0.00040620804122681875,0.9355260342122307,0.0038525793702746114,-24.935471144235276
2017_04_03_B,True,RA_min_error_1,134.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.109,149.91242756013435,0.18454692001420522,0.0,2.0,0,0.10001336026244095,1.0000328610287237,14.996195342760334,89.96555268372866,-77.873726,5333.0,2.7290710058870435,64.37334543686462,108.04509346913144,238.727492408769,39.380062751043965,8.177079067280403,349.5490615402081,39.37022506341042,19.003143505715272,0.00040582866070337786,0.8886317730386963,0.0038495882478741805,-26.746957912745884
2017_04_03_B,True,RA_min_error_6,134.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.109,149.91242756013435,0.18454692001420522,0.0,2.0,0,0.10003830576037856,1.0000001290696638,14.999022126545574,89.99565552113731,-77.873726,5333.0,2.7290710058870435,64.37334543686462,108.04509346913144,238.727492408769,39.380062751043965,8.177300410714068,349.5490615402081,39.37022506341042,19.003533010084766,0.00040654292982367224,0.9785595913190974,0.003855333718888687,-23.34947184736278
2017_04_03_B,True,RA_min_error_2,134.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.109,149.91242756013435,0.18454692001420522,0.0,2.0,0,0.10009212604837056,1.0000000004540506,14.999974164686918,90.0,-77.873726,5333.0,2.7290710058870435,64.37334543686462,108.04509346913144,238.727492408769,39.380062751043965,8.177929388430485,349.5490615402081,39.37022506341042,19.004471964147875,0.00040620804122681875,0.9355260342122307,0.0038525793702746114,-24.935471144235276
2017_04_03_B,True,RA_best_fit,230.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.109,149.91242756013435,0.2582615529189866,0.0,2.0,0,0.3999999895908417,2.076823895785747,18.462278283696662,114.64748395889144,-77.873726,4674.0,3.1138501656815585,65.17695335380687,185.45053356641964,324.85777272041156,28.027598046857268,13.345685829507502,514.9186232599301,28.01388891381762,29.289678897421204,0.00030273501128874614,1.1118130720717403,0.005827974295485205,-10.737293989146337
2017_04_03_B,True,RA=70_5,70.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.109,149.91242756013435,0.12783527156823082,0.0,2.0,0,0.13481298756571894,1.000000000000645,14.919059997513239,99.99761460170866,-77.873726,5806.0,2.506740557078127,63.62143768135759,56.44146673760597,164.22081298629743,49.181309160683675,6.7056318673432855,222.142587876873,49.17541315445972,13.050059011029987,0.019069387352317335,1.0134447820974941,0.09021199030553362,-49.25975328142933
2017_04_03_B,True,RA=70_4,70.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.109,149.91242756013435,0.12783527156823082,0.0,2.0,0,0.33530343978194477,1.0008056084982098,10.749899284218587,99.99999999991266,-77.873726,5806.0,2.506740557078127,63.62143768135759,56.44146673760597,164.22081298629743,49.181309160683675,7.807012375070215,222.142587876873,49.17541315445972,14.252614491153487,0.02021083710113203,0.9901029922610434,0.09688254092559134,-52.8953917843609
