cell_name,full_trace,passive_parameter,RA,relative_relation,relative,shrinkage_resize,double_spine_area,from_picture,before_shrink,syn_num,PSD,distance,lambda,g_NMDA_spine,W_AMPA,W_NMDA,tau1_AMPA,tau2_AMPA,tau1_NMDA,tau2_NMDA,E_PAS,RM,CM,soma_Rin,Rneck,neck_base_Rin,neck_base_Rtrans,neck_base_V_high,spine_head_Rin,spine_head_Rtrans,spine_head_V_high,V_soma_NMDA,V_soma_AMPA,V_syn_NMDA,V_syn_AMPA,total_L,syn_distance_real
2017_05_08_A_4-5,True,RA_best_fit,59.0,1.0,False,"[1.0, 1.0]",True,False,after,0,0.14,84.45884918777321,0.12871298097265277,0.003971420751593498,2.4320240483130786,0.1302167513525432,0.2946550094630665,1.735618187235187,14.65407351210989,86.81950814795881,-77.35445,12889.0,1.6223318349795677,90.08183620031512,21.841435944003173,190.21922727751274,79.31761009635879,10.728739104704985,213.2595208792429,79.32353814534046,13.479260051900198,0.020532732515249563,1.2743837837872434,0.05868587545460002,-63.87922691935924,,
2017_05_08_A_4-5,True,RA_best_fit,54.0,1.0,False,"[1.1, 1.0]",False,False,after,0,0.14,92.90473410655053,0.128882491627663,0.004254294682054172,2.3031370440108394,0.1393773336813839,0.3759919997132054,1.6983639827066164,14.992089156820976,79.06977519801502,-77.35445,14183.999999999998,1.4742128469438556,90.34385467337889,19.990466796206295,191.08141590103136,79.4881483826115,10.691523895127958,212.168271263806,79.49341874405754,13.12489868306588,0.021885111261582324,1.2742662183871545,0.06229448710854513,-64.2346698867423,,
2017_05_08_A_4-5,True,RA_best_fit,59.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.14,84.45884918777321,0.12871298097265277,0.003971420751593498,2.4320240483130786,0.1302167513525432,0.2946550094630665,1.735618187235187,14.65407351210989,86.81950814795881,-77.35445,12889.0,1.6223318349795677,90.08183620031512,21.841435944003173,190.21922727751274,79.31761009635879,10.728739104704985,213.2595208792429,79.32353814534046,13.479260051900198,0.020532732515249563,1.2743837837872434,0.05868587545460002,-63.87922691935924,,
2017_05_08_A_4-5,True,RA=70,70.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.14,84.45884918777321,0.14213102588176335,0.004133009143705335,2.7593596542550958,0.13554808412719754,0.2049203177161249,1.7492815912193058,14.994307687011323,89.14449588778979,-77.35445,12541.0,1.667349894031708,90.06349382160201,25.91356806915631,207.2368250336169,77.32737762298623,12.055295632142531,234.58040445390506,77.33497388220556,15.493569339027594,0.020962522444094134,1.2742518172004793,0.06804564139197566,-61.86524748114344,5327.417390244831,104.68733798756358
2017_05_08_A_4-5,True,RA=100,100.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.14,84.45884918777321,0.17638436689644157,0.005325632624238676,3.519213994601018,0.17360707317119095,0.308534746082511,1.3748070811080673,14.98226685253104,67.01112414774444,-77.35445,11633.0,1.7974929099158987,89.99097866129125,37.01938295593758,250.7670299515483,71.92704690633964,16.47501715533805,289.8259777835054,71.934848240327,22.328733582268534,0.024454844313169133,1.2736829716309046,0.10928691929261447,-55.03352509950615,,
2017_05_08_A_4-5,True,RA=120,120.0,1.0,False,"[1.0, 1.0]",True,False,after,0,0.14,84.45884918777321,0.1981613782463304,0.0050171539306320505,4.633723381841442,0.16365196138384247,0.2535098757581325,1.2331225717684737,14.74876546341439,78.79857494459218,-77.35445,11060.0,1.890617994670131,89.94762446021213,44.42325954712509,277.55043322186623,68.41336398686782,19.678335848353143,324.4502384044161,68.42465767898915,28.012203662929984,0.022298955876038917,1.273886167425843,0.11696312609116433,-49.350122103798626,,
2017_05_08_A_4-5,True,RA=120,120.0,1.0,False,"[1.1, 1.0]",False,False,after,0,0.14,92.90473410655053,0.21045532518962587,0.005009953149104553,5.354208435379161,0.16360950217323042,0.24005368802188803,1.1497989291037405,14.99991404463588,88.94353861377985,-77.35445,11821.0,1.7689057627148,90.21466465423936,44.42325954712509,293.029651395513,66.58682674097754,21.681562623347972,339.9634433077259,66.6008583353207,30.79730989080432,0.021990646531619973,1.2742308586985445,0.12334103074232416,-46.56405706800864,,
2017_05_08_A_4-5,True,RA=120,120.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.14,84.45884918777321,0.19816137824633046,0.0050171539306320505,4.633723381841442,0.16365196138384247,0.2535098757581325,1.2331225717684737,14.74876546341439,78.79857494459218,-77.35445,11060.0,1.890617994670131,89.94762446021213,44.42325954712509,277.55043322186623,68.41336398686782,19.678335848353143,324.4502384044161,68.42465767898915,28.012203662929984,0.022298955876038917,1.273886167425843,0.11696312609116433,-49.350122103798626,,
2017_05_08_A_4-5,True,RA=150,150.0,1.0,False,"[1.0, 1.0]",True,False,after,0,0.14,84.45884918777321,0.2301948497809451,0.004837419003532545,7.321860693264872,0.15762610655980822,0.22951396838001328,1.0019476444885576,14.89204700621724,89.91082453316749,-77.35445,10245.0,2.041018547686837,89.87691922845707,55.529074433906366,314.17091291529164,63.24741712617449,25.1234165425586,372.8387959963321,63.26281410476885,38.456416792218626,0.02019650902988701,1.2741998854662313,0.1312701666593341,-38.90469282152738,,
2017_05_08_A_4-5,True,RA=150,150.0,1.0,False,"[1.0, 1.0]",False,False,after,0,0.14,84.45884918777321,0.2301948497809451,0.004837419003532545,7.321860693264872,0.15762610655980822,0.22951396838001328,1.0019476444885576,14.89204700621724,89.91082453316749,-77.35445,10245.0,2.041018547686837,89.87691922845707,55.529074433906366,314.17091291529164,63.24741712617449,25.1234165425586,372.8387959963321,63.26281410476885,38.456416792218626,0.02019650902988701,1.2741998854662313,0.1312701666593341,-38.90469282152738,,
